Module,SourceDatabaseName,Name,FacilityType,BillingType,InspectionDate,Type,FollowupInspectionRequired,NextInspection,NumCritical,NumNonCritical,NumRepeat,TotHazardRating
Food,St. Louis EHS Live,Scape & Crepes Etc,RESTAURANT,Medium Complexity,20140919,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Taco Bell #029638,RESTAURANT,Medium Complexity,20140919,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Dollar General Store #12068,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140919,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Southwest Food Svcs @ Northwest Trans & Law Academ,SCHOOL - PREP,Medium Complexity,20140919,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mary Margaret Day Care & Learning Ctr,DAYCARE CENTER,Medium Complexity,20140919,Re-inspection,Yes,1-Oct-14,2,1,1,94
Food,St. Louis EHS Live,Chesterfield Produce,Temp Stands,Temporary Food Permit,20140919,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Double Apple Cafe And Hookah Lounge,RESTAURANT,Medium Complexity,20140919,Routine,Yes,19-Sep-14,1,0,0,98
Food,St. Louis EHS Live,Lift For Life Gym,SCHOOL - PREP,Medium Complexity,20140919,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Flamingo Bowl,RESTAURANT,Medium Complexity,20140919,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,Southwest Food Svc @ Hickey,SCHOOL - PREP,High Complexity,20140919,Routine,Yes,24-Sep-14,1,0,0,97
Food,St. Louis EHS Live,West Florissant Head Start Center,DAY CARE,Medium Complexity,20140919,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Southwest Food Svc @ Cote Brilliante,SCHOOL - PREP,High Complexity,20140919,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Baetje Farms,CARRYOUT,Low Complexity,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Joanie's Pizzeria,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Nadine's,Temporary,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,1860's Hardshell Cafe,Temporary,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Oasis International,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Five ACES Bar-B-Que,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bayou Seasoning & Catering,Temporary,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Chesterfield Produce,Temp Stands,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Gooseberries,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Tenacious Eats LLC,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,AAA Food Service Today LLC,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Robin Wheeler,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Louis Harvest Church,Temporary,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,PieCraft,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Duchess Rose Event Planning,Temp Stands,Temp Stands,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kona Ice St Louis,Temporary,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ma & Pa Kettle Korn,Temporary,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jets Midwest Llc,RESTAURANT,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kurdish Food,Temporary,Temporary Food Permit,20140920,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sub Zero Inc,Restaurant And Bar,Temporary Food Permit,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,1860's Hardshell Cafe,Temporary,Temporary Food Permit,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Nadine's,Temporary,Temporary Food Permit,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Joanie's Pizzeria,Temp Stands,Temp Stands,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 436,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 333-334,TAVERN,High Complexity,20140921,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Sportservice Booth 404,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sportservice Booth 406,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sportservice Booth 422,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sportservice Booth 418,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 309,CARRYOUT,Medium Complexity,20140921,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Sportservice Booth 336,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Baer Park,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Prefunction B,CARRYOUT,High Complexity,20140921,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Sportservice Booth 430,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sportservice Booth 341,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 448,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 424,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sportservice Prefunction A,CARRYOUT,Medium Complexity,20140921,Routine,No,,1,1,0,97
Food,St. Louis EHS Live,Sportservice Booth 338,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 432,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 348-349,TAVERN,Medium Complexity,20140921,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Sportservice Booth 412,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sportservice Booth 319,CARRYOUT,Medium Complexity,20140921,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Sportservice Booth 345,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 346,CARRYOUT,Medium Complexity,20140921,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Sportservice Booth 452,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 444,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sportservice Booth #306,TAVERN,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 314,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 311,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 318,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Sportservice Booth 426,CARRYOUT,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Sportservice Booth 402,COMMISSARY,Medium Complexity,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Union United Methodist Church,Temporary,Temporary Food Permit,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,American Legion Post #15,Temporary,Temporary Food Permit,20140921,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jeff-Vander-Lou Child Care Ctr,DAYCARE CENTER,Medium Complexity,20140922,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,City Diner,RESTAURANT,Medium Complexity,20140922,Routine,Yes,3-Oct-14,2,6,2,88
Food,St. Louis EHS Live,Michael's Food Service @Stlouis Juvenile Center,RESTAURANT,Medium Complexity,20140922,Routine,Yes,25-Sep-14,3,5,1,89
Food,St. Louis EHS Live,Brincos Mexican Grill & Cantina,RESTAURANT,Medium Complexity,20140922,Routine,No,,1,4,2,94
Food,St. Louis EHS Live,St Cecelia School Cafeteria,DAYCARE CENTER,High Complexity,20140922,Routine,Yes,19-Dec-14,2,1,0,93
Food,St. Louis EHS Live,Vinh Chop Suey,RESTAURANT,Medium Complexity,20140922,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Southwest Food Svc @ Nance Elementary,SCHOOL - PREP,Medium Complexity,20140922,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Most Holy Trinity School,SCHOOL - PREP,Medium Complexity,20140922,Routine,Yes,25-Sep-14,1,2,0,97
Food,St. Louis EHS Live,Mpc #67,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140922,Routine,Yes,26-Sep-14,1,1,0,97
Food,St. Louis EHS Live,Southwest Food Svc @ Yeatman/Liddell Prepatory,SCHOOL - PREP,Medium Complexity,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Black Derby Saloon,TAVERN,Low Complexity,20140922,Routine,No,,1,1,1,96
Food,St. Louis EHS Live,Cheshire Inn Basso,RESTAURANT,Medium Complexity,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Pasta House Co,COMMISSARY,High Complexity,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Muser's Pub Llc,TAVERN,Low Complexity,20140922,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Layla Lebanese Restaurant,RESTAURANT,Medium Complexity,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Square One Brewery,RESTAURANT,Medium Complexity,20140922,Routine,No,,0,4,0,96
Food,St. Louis EHS Live,Delightful Days Tlc 2,DAYCARE CENTER,Medium Complexity,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Downtown Children Center,DAYCARE CENTER,Medium Complexity,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Taste,RESTAURANT,Low Complexity,20140922,Routine,Yes,10-Oct-14,1,4,0,93
Food,St. Louis EHS Live,China King,RESTAURANT,High Complexity,20140922,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,Holly Hills Retirement Home,NURSING HOME,Medium Complexity,20140922,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Ellsworth Restaurant,RESTAURANT,Medium Complexity,20140922,Routine,No,,1,7,0,91
Food,St. Louis EHS Live,Wingstop Restaurant,RESTAURANT,Low Complexity,20140922,Routine,No,,1,3,0,95
Food,St. Louis EHS Live,J. Gumbo's,RESTAURANT,Medium Complexity,20140922,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Kampai Sushi Bar,RESTAURANT,High Complexity,20140922,Routine,No,,1,2,1,95
Food,St. Louis EHS Live,The Dubliner,RESTAURANT,High Complexity,20140922,Re-inspection,Yes,22-Oct-14,1,2,3,96
Food,St. Louis EHS Live,9th Street Bar & Grill,RESTAURANT,High Complexity,20140922,Routine,Yes,24-Sep-14,2,5,2,89
Food,St. Louis EHS Live,Charlie Gitto's Pasta House,RESTAURANT,High Complexity,20140922,Re-inspection,No,,1,2,0,95
Food,St. Louis EHS Live,Sportservice Booth 428,CARRYOUT,Medium Complexity,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bayou Seasoning & Catering,Temporary,Temporary Food Permit,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jets Midwest Llc,RESTAURANT,Temporary Food Permit,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kona Ice St Louis,Temporary,Temporary Food Permit,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kurdish Food,Temporary,Temporary Food Permit,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Ma & Pa Kettle Korn,Temporary,Temporary Food Permit,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Louis Dream Center,Temp Stands,Temporary Food Permit,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Gateway Science Academy South PTA,Temp Stands,Temp Stands,20140922,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Adventure Learning Center,DAYCARE CENTER,Medium Complexity,20140923,Routine,No,,1,0,1,97
Food,St. Louis EHS Live,St Cecelia School Cafeteria,DAYCARE CENTER,High Complexity,20140923,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,China Garden,RESTAURANT,Medium Complexity,20140923,Routine,No,,1,2,0,96
Food,St. Louis EHS Live,Immaculate Heart Of Mary Catholic Church,SCHOOL - PREP,Medium Complexity,20140923,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Dominos Pizza #1522,CARRYOUT,Medium Complexity,20140923,Routine,Yes,3-Oct-14,2,1,1,93
Food,St. Louis EHS Live,DeMattias Hall - Subway,CARRYOUT,Initial Permit Application,20140923,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,Bannister House,CARRYOUT,Initial Permit Application,20140923,Opening,No,,0,0,0,100
Food,St. Louis EHS Live,Demathis C-Store,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140923,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Baiku Sushi Lounge,RESTAURANT,Initial Permit Application,20140923,Opening,Yes,23-Oct-14,0,0,0,100
Food,St. Louis EHS Live,St Vincent De Paul Society Mobile Kitchen,TRUCK - PREP,Low Complexity,20140923,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,St Vincent De Paul Society,TRUCK - PREP,Low Complexity,20140923,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Compass @ Executive Dining,RESTAURANT,Medium Complexity,20140923,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Destination Desserts,TRUCK - PREP,Low Complexity,20140923,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,El Tropical,RESTAURANT,Low Complexity,20140923,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Penn Station East Coast Sub,RESTAURANT,Medium Complexity,20140923,Routine,Yes,25-Sep-14,2,1,0,94
Food,St. Louis EHS Live,Cecil Whittaker's Pizzeria,CARRYOUT,Low Complexity,20140923,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Blueprint Coffee,RESTAURANT,Low Complexity,20140923,Routine,Yes,25-Sep-14,1,1,0,96
Food,St. Louis EHS Live,Catering St Louis,COMMISSARY,High Complexity,20140923,Routine,No,,1,0,0,98
Food,St. Louis EHS Live,Ernesto's Wine Bar,RESTAURANT,High Complexity,20140923,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kim's Kids Learning Center,DAYCARE CENTER,Medium Complexity,20140923,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Gateway Homeless Services,INSTITUTION,Medium Complexity,20140924,Routine,Yes,29-Sep-14,2,1,0,93
Food,St. Louis EHS Live,Sunshine Ministries,INSTITUTION,Medium Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Bee,RESTAURANT,Medium Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lona's Lil Eats #2,RESTAURANT,Initial Permit Application,20140924,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,The Demo,TAVERN,Initial Permit Application,20140924,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Sport Hit Zone,RESTAURANT,Medium Complexity,20140924,Routine,Yes,29-Sep-14,1,2,2,95
Food,St. Louis EHS Live,St Gabriel The Archangel Cath,SCHOOL - PREP,Medium Complexity,20140924,Routine,Yes,30-Sep-14,1,1,1,96
Food,St. Louis EHS Live,Carondelet Bakery,BAKERY,Low Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Chimichanga Mexican Restaurant,RESTAURANT,Medium Complexity,20140924,Routine,Yes,3-Oct-14,1,1,0,96
Food,St. Louis EHS Live,St Louis Pizza And Wings,CARRYOUT,Medium Complexity,20140924,Routine,No,,3,2,0,92
Food,St. Louis EHS Live,Sia's Italian Ice LLC,TRUCK - PREP,Low Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Kitchen Buffett And Bistro,RESTAURANT,High Complexity,20140924,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Employee Dining Room,RESTAURANT,High Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Hotelumiere Banq & Room Ser,RESTAURANT,High Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,9th Street Bar & Grill,RESTAURANT,High Complexity,20140924,Re-inspection,No,,0,3,3,97
Food,St. Louis EHS Live,Banquet Kitchen Four Seasons Hotel,RESTAURANT,High Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Vip Lounge,RESTAURANT,Medium Complexity,20140924,Routine,No,,2,0,0,98
Food,St. Louis EHS Live,Restaurant Kitchen Four Seasons Hotel,RESTAURANT,High Complexity,20140924,Routine,Yes,25-Sep-14,1,1,1,96
Food,St. Louis EHS Live,Employee Dining Room Four Seasons Hotel,RESTAURANT,High Complexity,20140924,Routine,No,,1,0,0,97
Food,St. Louis EHS Live,The Diner At Lumiere Place,RESTAURANT,High Complexity,20140924,Routine,No,,1,1,1,97
Food,St. Louis EHS Live,Mandarin Inn,CARRYOUT,Medium Complexity,20140924,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Big Will Combo's & More,CARRYOUT,Initial Permit Application,20140924,Re-inspection,No,,0,2,0,98
Food,St. Louis EHS Live,Miami Grill,CARRYOUT,Low Complexity,20140924,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,King Chop Suey,RESTAURANT,Medium Complexity,20140924,Re-inspection,No,,0,4,0,96
Food,St. Louis EHS Live,Southwest Food Svc @ Farragut,SCHOOL - PREP,Medium Complexity,20140924,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Bar 101 Soulard,RESTAURANT,Medium Complexity,20140924,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Hardee's Restaurant #1500198,RESTAURANT,Medium Complexity,20140924,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Zip Trip,RESTAURANT,Fee Exempt,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,PAIS Youth Development Center,DAY CARE,Initial Permit Application,20140924,Opening,No,,1,0,0,97
Food,St. Louis EHS Live,Papa John's Pizza #608,CARRYOUT,Low Complexity,20140924,Re-inspection,No,,1,0,0,97
Food,St. Louis EHS Live,Gregory's Creative Cuisine,COMMISSARY,Medium Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Wingstop Restaurant,RESTAURANT,Medium Complexity,20140924,Re-inspection,Yes,26-Sep-14,2,0,2,96
Food,St. Louis EHS Live,Avalon Garden,NURSING HOME,Medium Complexity,20140924,Routine,No,,1,2,2,95
Food,St. Louis EHS Live,Dept Of Hospitality Studies,SCHOOL - PREP,Medium Complexity,20140924,Routine,No,,1,2,0,95
Food,St. Louis EHS Live,Vivirito's / Manchester Catering Company,TAVERN,Low Complexity,20140924,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Pint Size Bakery & Coffee,BAKERY,Low Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Colorado Bob's,TAVERN,Low Complexity,20140924,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Cusumano's Restaurante & Sport,RESTAURANT,Low Complexity,20140924,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Sidebar,RESTAURANT,Medium Complexity,20140924,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Chronicle Coffee Co,RESTAURANT,Low Complexity,20140925,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Empire Deli & Pizza,RESTAURANT,Medium Complexity,20140925,Routine,Yes,30-Sep-14,2,3,0,91
Food,St. Louis EHS Live,The Tasty Treats Snack Shop & Catering,CARRYOUT,Low Complexity,20140925,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Happy Wok,CARRYOUT,Medium Complexity,20140925,Routine,No,,1,6,2,91
Food,St. Louis EHS Live,Clyde C Miller Career Academy Culinary Lab,SCHOOL - PREP,Medium Complexity,20140925,Routine,No,,1,3,0,94
Food,St. Louis EHS Live,Lucha,RESTAURANT,Initial Permit Application,20140925,Consultation,No,,0,0,0,100
Food,St. Louis EHS Live,Mr Currys Buffet Express India Restaurant,RESTAURANT,High Complexity,20140925,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,Restaurant Kitchen Four Seasons Hotel,RESTAURANT,High Complexity,20140925,Re-inspection,Yes,2-Oct-14,1,1,2,96
Food,St. Louis EHS Live,Sweet Art,RESTAURANT,Medium Complexity,20140925,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Red Fox Baking & Catering,BAKERY,Low Complexity,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,KIPP Inspire,SCHOOL - PREP,Initial Permit Application,20140925,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Comet Coffee,RESTAURANT,Low Complexity,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Grove East Provisions,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Salvation Army Adult Rehabilit,INSTITUTION,High Complexity,20140925,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Amy's Corner Bakeshop,BAKERY,Low Complexity,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Best BBQ,CARRYOUT,Medium Complexity,20140925,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Imo's Pizza,CARRYOUT,Medium Complexity,20140925,Routine,Yes,2-Oct-14,2,2,0,92
Food,St. Louis EHS Live,Most Holy Trinity School,SCHOOL - PREP,Medium Complexity,20140925,Re-inspection,No,,0,0,0,100
Food,St. Louis EHS Live,Happy Chop Suey,CARRYOUT,Medium Complexity,20140925,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,Atlas Restaurant & Lunch Room,RESTAURANT,High Complexity,20140925,Routine,No,,0,1,0,99
Food,St. Louis EHS Live,Blueprint Coffee,RESTAURANT,Low Complexity,20140925,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Penn Station East Coast Sub,RESTAURANT,Medium Complexity,20140925,Re-inspection,No,,0,1,1,99
Food,St. Louis EHS Live,Pizzeoli,CARRYOUT,Initial Permit Application,20140925,Opening,Yes,5-Nov-14,0,0,0,100
Food,St. Louis EHS Live,Schmitz Concessions,RESTAURANT,Medium Complexity,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Family Dollar Stores #7317,GROCERY/MEAT/FISH/PRODUCE,Grocery Store,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Hillside Manor Healthcare & Rehab Center,NURSING HOME,High Complexity,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Latino Americana,RESTAURANT,High Complexity,20140925,Routine,No,,2,3,0,92
Food,St. Louis EHS Live,The Bevo Mill,RESTAURANT,Medium Complexity,20140925,Routine,No,,0,2,0,98
Food,St. Louis EHS Live,Little Caesars,RESTAURANT,Medium Complexity,20140925,Routine,No,,0,3,0,97
Food,St. Louis EHS Live,Lowe's,Temporary,Temporary Food Permit,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lowe's,Temporary,Temporary Food Permit,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kickers Corner Of America,RESTAURANT,Medium Complexity,20140925,Routine,No,,0,5,1,95
Food,St. Louis EHS Live,Pooh's Bar & Grill,RESTAURANT,Medium Complexity,20140925,Routine,No,,0,2,2,98
Food,St. Louis EHS Live,Carondelet Leadership Academy,SCHOOL - PREP,Medium Complexity,20140925,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Bo Fung Chinese Kitchen,RESTAURANT,Medium Complexity,20140925,Routine,No,,0,4,2,96
Food,St. Louis EHS Live,The Best Steak House,RESTAURANT,Medium Complexity,20140925,Re-inspection,No,,0,1,0,99
Food,St. Louis EHS Live,St Mary's High School Cafeteria,SCHOOL - PREP,High Complexity,20140926,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Bonos Pizzeria,RESTAURANT,Medium Complexity,20140926,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Steak N Shake,RESTAURANT,Medium Complexity,20140926,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Bailey's in Midtown,Temp Stands,Temp Stands,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Field House,RESTAURANT,Medium Complexity,20140926,Routine,No,,1,1,0,96
Food,St. Louis EHS Live,El Maguey,RESTAURANT,Medium Complexity,20140926,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Southwest Food Svc @ Woodward,SCHOOL - PREP,Medium Complexity,20140926,Compliance,No,,0,0,0,100
Food,St. Louis EHS Live,Tango Argentina Food,Temporary,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Mo Kettle Corn Llc,Temporary,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Belizean Food Booth,Temp Stands,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Calle Flores Llc,Temporary,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Tacos Hermanos Perez,Temp Stands,Temp Stands,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,The Scottish Arms,Restaurant And Bar,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Lindo Michoacan,Temporary,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Diana's Bakery,Temp Stands,Temp Stands,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Hispanic Festival,Temp Stands,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Highland Glenn Foods,Temporary,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jerry Germain Rides & Concessions,Temporary,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Jerry Germain Rides & Concessions,Temporary,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Oz Highland Farm Llc,Temporary,Temporary Food Permit,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,Kiddiversity Child Care & Development Ctr,DAYCARE CENTER,Medium Complexity,20140926,Routine,No,,2,0,0,95
Food,St. Louis EHS Live,Wingstop Restaurant,RESTAURANT,Medium Complexity,20140926,Re-inspection,Yes,24-Oct-14,2,0,1,96
Food,St. Louis EHS Live,Mokabe's Coffee House,RESTAURANT,Medium Complexity,20140926,Routine,No,,0,5,1,95
Food,St. Louis EHS Live,Time Out Sports Bar & Grill,RESTAURANT,Low Complexity,20140926,Routine,No,,0,0,0,100
Food,St. Louis EHS Live,City Bistro,RESTAURANT,Medium Complexity,20140926,Re-inspection,Yes,1-Oct-14,1,3,4,95
